MIRNA_ID	MRNA_ID	LOCATION	PROBABILITY	PREDICT	LABEL
hsa-miR-205-5p	CCNJL	377,406	0.9999854564666748	1	1
hsa-miR-206	VAMP2	264,293	0.9999854564666748	1	1
hsa-miR-211-5p	CDH5	450,479	0.9999854564666748	1	1
hsa-miR-223-3p	IL6R	478,507	0.9999854564666748	1	1
hsa-miR-342-3p	IKBKG	338,367	0.9999854564666748	1	1
hsa-miR-342-3p	MTDH	1125,1154	0.9999854564666748	1	1
hsa-miR-361-5p	SND1	463,492	0.9999854564666748	1	1
hsa-miR-378a-3p	IGF1R	5568,5597	0.9999854564666748	1	1
hsa-miR-9-5p	NR2E1	117,146	0.9999854564666748	1	1
hsa-miR-125a-3p	XBP1	331,360	0.9999853372573853	1	1
hsa-miR-125b-5p	BCL2	2397,2426	0.9999853372573853	1	1
hsa-miR-128-3p	SMAD2	8332,8361	0.9999853372573853	1	1
hsa-miR-129-5p	CDK6	8159,8188	0.9999853372573853	1	1
hsa-miR-144-3p	CFTR	1485,1514	0.9999853372573853	1	1
hsa-miR-150-5p	MUC4	50,79	0.9999853372573853	1	1
hsa-miR-18a-5p	TBPL1	30,59	0.9999853372573853	1	1
hsa-miR-199a-5p	TGFBR1	1512,1541	0.9999853372573853	1	1
hsa-miR-19a-3p	TP53INP1	4587,4616	0.9999853372573853	1	1
hsa-miR-205-5p	DDX58	295,324	0.9999853372573853	1	1
hsa-miR-211-5p	TGFBR2	1684,1713	0.9999853372573853	1	1
hsa-miR-330-5p	ITGA5	122,151	0.9999853372573853	1	1
hsa-miR-34a-5p	AXIN2	253,282	0.9999853372573853	1	1
hsa-miR-367-3p	KLF4	652,681	0.9999853372573853	1	1
hsa-miR-7-1-3p	EGFR	4560,4589	0.9999853372573853	1	1
hsa-miR-99b-3p	GSK3B	419,448	0.9999853372573853	1	1
hsa-miR-124-3p	SIRT1	1188,1217	0.9999852180480957	1	1
hsa-miR-125a-5p	MAPK14	1054,1083	0.9999852180480957	1	1
hsa-miR-148b-3p	CYBB	172,201	0.9999852180480957	1	1
hsa-miR-197-3p	PMAIP1	28,57	0.9999852180480957	1	1
hsa-miR-204-5p	FOXC1	799,828	0.9999852180480957	1	1
hsa-miR-221-3p	RB1	1048,1077	0.9999852180480957	1	1
hsa-miR-23a-3p	SPRY2	360,389	0.9999852180480957	1	1
hsa-miR-378a-3p	KSR1	2390,2419	0.9999852180480957	1	1
hsa-miR-421	SIRT3	236,265	0.9999852180480957	1	1
hsa-miR-548c-3p	ITGAV	2635,2664	0.9999852180480957	1	1
hsa-miR-125a-5p	CLEC5A	392,421	0.9999850988388062	1	1
hsa-miR-135b-5p	MAFB	1901,1930	0.9999850988388062	1	1
hsa-miR-181b-5p	RASSF1	566,595	0.9999850988388062	1	1
hsa-miR-205-5p	EGLN2	308,337	0.9999850988388062	1	1
hsa-miR-23b-3p	CA2	126,155	0.9999850988388062	1	1
hsa-miR-29b-3p	CDK6	9116,9145	0.9999850988388062	1	1
hsa-miR-765	INPP4B	557,586	0.9999850988388062	1	1
hsa-miR-92a-3p	KLF4	13,42	0.9999850988388062	1	1
hsa-miR-101-3p	CPEB1	1229,1258	0.9999849796295166	1	1
hsa-miR-125b-5p	CSNK2A1	6389,6418	0.9999849796295166	1	1
hsa-miR-204-3p	PPM1K	4674,4703	0.9999849796295166	1	1
hsa-miR-29b-3p	VEGFA	453,482	0.9999849796295166	1	1
hsa-miR-32-5p	KLF4	200,229	0.9999849796295166	1	1
hsa-miR-92b-3p	NLK	1493,1522	0.9999849796295166	1	1
hsa-miR-16-5p	MTOR	145,174	0.999984860420227	1	1
hsa-miR-212-3p	RB1	1312,1341	0.999984860420227	1	1
hsa-miR-30c-5p	FOXO3	2442,2471	0.999984860420227	1	1
hsa-miR-150-5p	CCR6	653,682	0.9999847412109375	1	1
hsa-miR-155-5p	INTS6	7413,7442	0.9999847412109375	1	1
hsa-miR-181a-5p	ATM	849,878	0.9999847412109375	1	1
hsa-miR-18a-3p	CBX7	1113,1142	0.9999847412109375	1	1
hsa-miR-211-5p	TCF12	1029,1058	0.9999847412109375	1	1
hsa-miR-212-3p	SGK3	265,294	0.9999847412109375	1	1
hsa-miR-30e-5p	BMI1	510,539	0.9999847412109375	1	1
hsa-miR-340-5p	AKT1	912,941	0.9999847412109375	1	1
hsa-miR-365a-3p	IL6R	2148,2177	0.9999847412109375	1	1
hsa-miR-590-3p	MACC1	3326,3355	0.9999847412109375	1	1
hsa-miR-106a-5p	HIPK3	124,153	0.999984622001648	1	1
hsa-miR-211-5p	BCL2	2985,3014	0.999984622001648	1	1
hsa-miR-214-3p	ASF1B	849,878	0.999984622001648	1	1
hsa-miR-219a-5p	EGFR	846,875	0.999984622001648	1	1
hsa-miR-296-5p	VEGFA	581,610	0.999984622001648	1	1
hsa-miR-378a-3p	MAPK10	1445,1474	0.999984622001648	1	1
hsa-miR-449a	CRIP2	404,433	0.999984622001648	1	1
hsa-miR-9-3p	RCOR1	85,114	0.999984622001648	1	1
hsa-miR-9-5p	CUL4A	3047,3076	0.999984622001648	1	1
hsa-miR-125a-5p	ABL2	7396,7425	0.9999845027923584	1	1
hsa-miR-143-3p	COL1A1	342,371	0.9999845027923584	1	1
hsa-miR-202-3p	LRP6	1277,1306	0.9999845027923584	1	1
hsa-miR-221-3p	DICER1	1546,1575	0.9999845027923584	1	1
hsa-miR-409-3p	RDX	1626,1655	0.9999845027923584	1	1
hsa-miR-550a-5p	CPEB4	3026,3055	0.9999845027923584	1	1
hsa-miR-613	ABCA13	1493,1522	0.9999845027923584	1	1
hsa-miR-15a-5p	RETREG1	1453,1482	0.9999843835830688	1	1
hsa-miR-182-5p	THBS1	1936,1965	0.9999843835830688	1	1
hsa-miR-20a-5p	EGLN3	306,335	0.9999843835830688	1	1
hsa-miR-212-3p	PEA15	731,760	0.9999843835830688	1	1
hsa-miR-212-3p	SOD2	506,535	0.9999843835830688	1	1
hsa-miR-216b-5p	UGT2B7	403,432	0.9999843835830688	1	1
hsa-miR-26a-5p	EZH2	228,257	0.9999843835830688	1	1
hsa-miR-26a-5p	STRADB	660,689	0.9999843835830688	1	1
hsa-miR-296-5p	NOTCH1	1330,1359	0.9999843835830688	1	1
hsa-miR-29a-3p	FBN1	649,678	0.9999843835830688	1	1
hsa-miR-29b-3p	TET1	1464,1493	0.9999843835830688	1	1
hsa-miR-30a-5p	CDH13	3828,3857	0.9999843835830688	1	1
hsa-miR-335-5p	RB1	1683,1712	0.9999843835830688	1	1
hsa-miR-503-5p	CCNE1	13,42	0.9999843835830688	1	1
hsa-miR-7-5p	YY1	2371,2400	0.9999843835830688	1	1
hsa-miR-132-3p	RASA1	451,480	0.9999842643737793	1	1
hsa-miR-211-5p	NFAT5	568,597	0.9999842643737793	1	1
hsa-miR-23b-3p	RGS5	3042,3071	0.9999842643737793	1	1
hsa-miR-30a-5p	DTL	763,792	0.9999842643737793	1	1
hsa-miR-503-5p	FGF2	3118,3147	0.9999842643737793	1	1
hsa-miR-7-5p	KMT5A	515,544	0.9999842643737793	1	1
hsa-miR-101-3p	ARID1A	587,616	0.9999841451644897	1	1
hsa-miR-191-5p	LRRC8A	818,847	0.9999841451644897	1	1
hsa-miR-191-5p	NDST1	2015,2044	0.9999841451644897	1	1
hsa-miR-373-3p	LEFTY1	226,255	0.9999841451644897	1	1
hsa-miR-7-5p	PAK1	407,436	0.9999841451644897	1	1
hsa-miR-125a-3p	BRCA1	1240,1269	0.9999840259552002	1	1
hsa-miR-125b-5p	PPP1CA	261,290	0.9999840259552002	1	1
hsa-miR-200a-3p	PTEN	4230,4259	0.9999840259552002	1	1
hsa-miR-20a-5p	PHLPP2	853,882	0.9999840259552002	1	1
hsa-miR-218-5p	NUP93	3218,3247	0.9999840259552002	1	1
hsa-miR-23b-3p	NOTCH2	2810,2839	0.9999840259552002	1	1
hsa-miR-26a-5p	RCBTB1	2063,2092	0.9999840259552002	1	1
hsa-miR-423-3p	PA2G4	139,168	0.9999840259552002	1	1
hsa-miR-96-5p	BDNF	1450,1479	0.9999840259552002	1	1
hsa-miR-15b-5p	AXIN2	391,420	0.9999839067459106	1	1
hsa-miR-184	NFATC2	4323,4352	0.9999839067459106	1	1
hsa-miR-191-5p	CDK6	1758,1787	0.9999839067459106	1	1
hsa-miR-20a-5p	CDKN1A	1126,1155	0.9999839067459106	1	1
hsa-miR-214-3p	SRGAP2	757,786	0.9999839067459106	1	1
hsa-miR-23b-3p	ETS1	1631,1660	0.9999839067459106	1	1
hsa-miR-7-5p	KLF4	552,581	0.9999839067459106	1	1
hsa-miR-106a-5p	HMGA2	2399,2428	0.9999837875366211	1	1
hsa-miR-130a-3p	CCNB1	502,531	0.9999837875366211	1	0
hsa-miR-135a-5p	RUNX2	1388,1417	0.9999837875366211	1	1
hsa-miR-143-3p	ITGB1	1090,1119	0.9999837875366211	1	1
hsa-miR-150-5p	POLD3	644,673	0.9999837875366211	1	1
hsa-miR-15a-5p	TMEM184B	411,440	0.9999837875366211	1	1
hsa-miR-204-5p	CDX2	589,618	0.9999837875366211	1	1
hsa-miR-27a-3p	HIPK2	9142,9171	0.9999837875366211	1	1
hsa-miR-29b-3p	COL10A1	498,527	0.9999837875366211	1	1
hsa-miR-33a-5p	PIM1	712,741	0.9999837875366211	1	1
hsa-miR-373-3p	NFIB	1052,1081	0.9999837875366211	1	1
hsa-miR-655-3p	PRRX1	2424,2453	0.9999837875366211	1	1
hsa-miR-17-5p	TP53INP1	4611,4640	0.9999836683273315	1	1
hsa-miR-219a-5p	CAMK2G	1877,1906	0.9999836683273315	1	1
hsa-miR-23a-3p	KLF3	3782,3811	0.9999836683273315	1	1
hsa-miR-372-3p	TRPS1	4347,4376	0.9999836683273315	1	1
hsa-miR-378a-3p	CDK6	8869,8898	0.9999836683273315	1	1
hsa-miR-19b-3p	MYLIP	1288,1317	0.999983549118042	1	1
hsa-miR-204-5p	SIRT1	362,391	0.999983549118042	1	1
hsa-miR-20a-5p	TGFBR1	2250,2279	0.999983549118042	1	1
hsa-miR-224-5p	NIT1	1006,1035	0.999983549118042	1	1
hsa-miR-23b-3p	MARCKS	1468,1497	0.999983549118042	1	1
hsa-miR-34a-5p	SIRT6	682,711	0.999983549118042	1	1
hsa-miR-34c-5p	RUNX2	3014,3043	0.999983549118042	1	1
hsa-miR-125b-5p	EIF5A2	2845,2874	0.9999834299087524	1	1
hsa-miR-125b-5p	HK2	652,681	0.9999834299087524	1	1
hsa-miR-125b-5p	TNFAIP3	135,164	0.9999834299087524	1	1
hsa-miR-181c-5p	NOTCH2	2492,2521	0.9999834299087524	1	1
hsa-miR-184	SOX7	17,46	0.9999834299087524	1	1
hsa-miR-185-5p	MCM10	124,153	0.9999834299087524	1	1
hsa-miR-376c-3p	NR5A2	1516,1545	0.9999834299087524	1	1
hsa-miR-424-5p	KIF23	488,517	0.9999834299087524	1	1
hsa-miR-92a-3p	KLF2	753,782	0.9999834299087524	1	1
hsa-miR-125a-5p	BCL2L12	117,146	0.9999833106994629	1	1
hsa-miR-191-5p	EGR1	614,643	0.9999833106994629	1	1
hsa-miR-204-5p	SNAI2	49,78	0.9999833106994629	1	1
hsa-miR-205-5p	EZR	399,428	0.9999833106994629	1	1
hsa-miR-205-5p	UVRAG	931,960	0.9999833106994629	1	1
hsa-miR-224-5p	GSK3B	4526,4555	0.9999833106994629	1	1
hsa-miR-29b-3p	LOXL4	338,367	0.9999833106994629	1	1
hsa-miR-377-3p	PTEN	5124,5153	0.9999833106994629	1	1
hsa-miR-490-3p	TNKS2	202,231	0.9999833106994629	1	1
hsa-miR-100-5p	IGF2BP2	761,790	0.9999831914901733	1	1
hsa-miR-125a-3p	FYN	160,189	0.9999831914901733	1	1
hsa-miR-125b-5p	EPOR	69,98	0.9999831914901733	1	1
hsa-miR-205-5p	ERBB2	86,115	0.9999831914901733	1	1
hsa-miR-205-5p	ESRRG	1609,1638	0.9999831914901733	1	1
hsa-miR-362-3p	USF2	444,473	0.9999831914901733	1	1
hsa-miR-381-3p	CD1C	1225,1254	0.9999831914901733	1	1
hsa-miR-122-5p	CCNG1	386,415	0.9999830722808838	1	1
hsa-miR-125b-5p	LIPA	942,971	0.9999830722808838	1	1
hsa-miR-127-3p	MAPK4	352,381	0.9999830722808838	1	1
hsa-miR-132-3p	CDKN1A	1503,1532	0.9999830722808838	1	1
hsa-miR-16-5p	WNT3A	439,468	0.9999830722808838	1	1
hsa-miR-18b-5p	SMAD2	14057,14086	0.9999830722808838	1	1
hsa-miR-191-5p	NOTCH2	2370,2399	0.9999830722808838	1	1
hsa-miR-193b-3p	PRAP1	17,46	0.9999830722808838	1	1
hsa-miR-24-3p	GATA3	427,456	0.9999830722808838	1	1
hsa-miR-483-3p	SMAD4	4012,4041	0.9999830722808838	1	1
hsa-miR-101-3p	FBN2	779,808	0.9999829530715942	1	1
hsa-miR-103a-3p	PIEZO1	79,108	0.9999829530715942	1	1
hsa-miR-124-3p	CAPNS1	418,447	0.9999829530715942	1	1
hsa-miR-125b-5p	RAF1	619,648	0.9999829530715942	1	1
hsa-miR-27b-3p	EYA4	2145,2174	0.9999829530715942	1	1
hsa-miR-29a-3p	CDK6	9116,9145	0.9999829530715942	1	1
hsa-miR-378a-3p	GLI3	399,428	0.9999829530715942	1	1
hsa-miR-562	METTL15	1775,1804	0.9999829530715942	1	1
hsa-miR-802	MECP2	7212,7241	0.9999829530715942	1	1
hsa-miR-93-5p	YOD1	3473,3502	0.9999829530715942	1	0
hsa-miR-124-3p	AHR	776,805	0.9999828338623047	1	1
hsa-miR-125a-5p	ERBB2	362,391	0.9999828338623047	1	1
hsa-miR-20a-5p	TIMP2	1939,1968	0.9999828338623047	1	1
hsa-miR-222-3p	DKK2	844,873	0.9999828338623047	1	1
hsa-miR-27a-3p	SLC7A11	6495,6524	0.9999828338623047	1	1
hsa-miR-298	BACE1	1773,1802	0.9999828338623047	1	1
hsa-miR-106b-5p	MFN2	1753,1782	0.9999827146530151	1	1
hsa-miR-1207-5p	STAT6	178,207	0.9999827146530151	1	1
hsa-miR-125a-5p	HK2	652,681	0.9999827146530151	1	1
hsa-miR-141-3p	IGF1R	1767,1796	0.9999827146530151	1	1
hsa-miR-19b-3p	ARID4B	1099,1128	0.9999827146530151	1	1
hsa-miR-211-5p	NUAK1	857,886	0.9999827146530151	1	1
hsa-miR-23b-3p	RUNX2	3303,3332	0.9999827146530151	1	1
hsa-miR-423-5p	TFF1	55,84	0.9999827146530151	1	1
hsa-miR-125a-5p	CASP2	892,921	0.9999825954437256	1	1
hsa-miR-196b-5p	MTOR	823,852	0.9999825954437256	1	1
hsa-miR-19a-3p	TLR7	1025,1054	0.9999825954437256	1	1
hsa-miR-204-5p	NTRK2	423,452	0.9999825954437256	1	1
hsa-miR-218-5p	ACTN1	309,338	0.9999825954437256	1	1
hsa-miR-29b-3p	AKT2	3490,3519	0.9999825954437256	1	1
hsa-miR-29b-3p	LOXL2	734,763	0.9999825954437256	1	1
hsa-miR-30e-5p	MBNL3	8098,8127	0.9999825954437256	1	1
hsa-miR-324-5p	SP100	1749,1778	0.9999825954437256	1	1
hsa-miR-363-3p	CDKN1A	411,440	0.9999825954437256	1	1
hsa-miR-373-3p	IRF9	282,311	0.9999825954437256	1	1
hsa-miR-449a	CAPN6	1406,1435	0.9999825954437256	1	1
hsa-miR-491-5p	GIT1	125,154	0.9999825954437256	1	1
hsa-miR-106a-5p	HIF1A	1082,1111	0.999982476234436	1	1
hsa-miR-149-3p	MYBL2	212,241	0.999982476234436	1	1
hsa-miR-183-5p	NFIL3	179,208	0.999982476234436	1	1
hsa-miR-184	PRKCB	1468,1497	0.999982476234436	1	1
hsa-miR-19a-3p	TNFRSF12A	245,274	0.999982476234436	1	1
hsa-miR-30c-5p	CCND2	4640,4669	0.999982476234436	1	1
hsa-miR-324-3p	WNT9B	397,426	0.999982476234436	1	1
hsa-miR-34a-5p	GALNT7	437,466	0.999982476234436	1	1
hsa-miR-503-5p	CCND1	787,816	0.999982476234436	1	1
hsa-miR-520a-3p	CD44	1997,2026	0.999982476234436	1	1
hsa-miR-9-5p	CDH13	4556,4585	0.999982476234436	1	1
hsa-miR-125b-5p	SUV39H1	761,790	0.9999823570251465	1	1
hsa-miR-125b-5p	VDR	76,105	0.9999823570251465	1	1
hsa-miR-1260b	SMAD4	3700,3729	0.9999823570251465	1	1
hsa-miR-132-3p	TLN2	2629,2658	0.9999823570251465	1	1
hsa-miR-148b-3p	NRAS	23,52	0.9999823570251465	1	1
hsa-miR-150-5p	ARRB2	93,122	0.9999823570251465	1	1
hsa-miR-200c-3p	MSN	1552,1581	0.9999823570251465	1	1
hsa-miR-204-5p	SMAD4	6071,6100	0.9999823570251465	1	1
hsa-miR-27a-3p	PLAG1	4543,4572	0.9999823570251465	1	1
hsa-miR-33b-5p	MYCBP2	545,574	0.9999823570251465	1	1
hsa-miR-34b-3p	SOX21	894,923	0.9999823570251465	1	1
hsa-miR-9-3p	PPARA	5389,5418	0.9999823570251465	1	1
hsa-miR-17-5p	PKNOX1	76,105	0.9999822378158569	1	1
hsa-miR-204-5p	MEIS2	3043,3072	0.9999822378158569	1	1
hsa-miR-20a-5p	SIRPA	1259,1288	0.9999822378158569	1	1
hsa-miR-24-3p	INSIG1	825,854	0.9999822378158569	1	1
hsa-miR-885-3p	CD274	919,948	0.9999822378158569	1	1
hsa-miR-942-5p	GSK3B	4126,4155	0.9999822378158569	1	1
hsa-miR-101-3p	EED	138,167	0.9999821186065674	1	1
hsa-miR-135a-5p	MMP11	657,686	0.9999821186065674	1	1
hsa-miR-181a-5p	COL16A1	96,125	0.9999821186065674	1	1
hsa-miR-18a-5p	NCOA3	1274,1303	0.9999821186065674	1	1
hsa-miR-20a-5p	RUNX3	728,757	0.9999821186065674	1	1
hsa-miR-221-3p	TIMP3	2421,2450	0.9999821186065674	1	1
hsa-miR-335-5p	TRIM29	34,63	0.9999821186065674	1	1
hsa-miR-34a-5p	KCNH1	1289,1318	0.9999821186065674	1	1
hsa-miR-378b	NKX3-1	983,1012	0.9999821186065674	1	1
hsa-miR-7-5p	ILF3	1910,1939	0.9999821186065674	1	1
hsa-miR-101-3p	APP	107,136	0.9999819993972778	1	1
hsa-miR-125b-5p	BCL3	267,296	0.9999819993972778	1	1
hsa-miR-155-5p	CIAPIN1	328,357	0.9999819993972778	1	1
hsa-miR-182-5p	CREB1	7627,7656	0.9999819993972778	1	1
hsa-miR-20a-5p	APP	688,717	0.9999819993972778	1	1
hsa-miR-222-3p	CDKN1C	497,526	0.9999819993972778	1	1
hsa-miR-23a-3p	LRP5	99,128	0.9999819993972778	1	1
hsa-miR-29a-3p	SAPCD2	192,221	0.9999819993972778	1	1
hsa-miR-30c-5p	RUNX2	3614,3643	0.9999819993972778	1	1
hsa-miR-381-3p	HDAC4	1134,1163	0.9999819993972778	1	1
hsa-miR-135a-5p	SMAD5	2121,2150	0.9999818801879883	1	1
hsa-miR-222-3p	MMP16	7265,7294	0.9999818801879883	1	1
hsa-miR-23b-3p	RRAS2	794,823	0.9999818801879883	1	1
hsa-miR-33b-5p	ZEB1	838,867	0.9999818801879883	1	1
hsa-miR-34a-5p	NLRC5	797,826	0.9999818801879883	1	1
hsa-miR-34b-3p	BCL2	1696,1725	0.9999818801879883	1	1
hsa-miR-503-5p	CCND3	710,739	0.9999818801879883	1	1
hsa-miR-101-3p	MITF	1606,1635	0.9999817609786987	1	1
hsa-miR-125b-5p	BBC3	738,767	0.9999817609786987	1	1
hsa-miR-185-5p	NFATC3	1659,1688	0.9999817609786987	1	1
hsa-miR-205-5p	SIGMAR1	204,233	0.9999817609786987	1	1
hsa-miR-29a-3p	ITGA6	1823,1852	0.9999817609786987	1	1
hsa-miR-30a-5p	NEUROD1	920,949	0.9999817609786987	1	1
hsa-miR-30b-5p	BCL2	2229,2258	0.9999817609786987	1	1
hsa-miR-520a-3p	TGFBR2	580,609	0.9999817609786987	1	1
hsa-miR-639	CDKN1A	939,968	0.9999817609786987	1	1
hsa-miR-93-5p	ATG16L1	1014,1043	0.9999817609786987	1	1
hsa-miR-17-5p	YES1	1117,1146	0.9999816417694092	1	1
hsa-miR-204-5p	IL11RA	344,373	0.9999816417694092	1	1
hsa-miR-218-5p	SH3GL1	821,850	0.9999816417694092	1	1
hsa-miR-29a-3p	NMI	145,174	0.9999816417694092	1	1
hsa-miR-513a-5p	CD274	2175,2204	0.9999816417694092	1	1
hsa-miR-130b-3p	CSF1R	512,541	0.9999815225601196	1	1
hsa-miR-132-3p	GDF5	486,515	0.9999815225601196	1	1
hsa-miR-181a-5p	FOSL2	3393,3422	0.9999815225601196	1	1
hsa-miR-221-3p	MBD2	2072,2101	0.9999815225601196	1	1
hsa-miR-184	PPP1R13L	244,273	0.9999814033508301	1	1
hsa-miR-23b-3p	CCNG1	1046,1075	0.9999814033508301	1	1
hsa-miR-23b-3p	TAB2	107,136	0.9999814033508301	1	1
hsa-miR-29b-3p	PIK3R1	309,338	0.9999814033508301	1	1
hsa-miR-33a-5p	CDK16	518,547	0.9999814033508301	1	1
hsa-miR-424-5p	ITPR1	450,479	0.9999814033508301	1	1
hsa-miR-502-5p	TRAF2	340,369	0.9999814033508301	1	1
hsa-miR-100-5p	RAP1B	7761,7790	0.9999812841415405	1	1
hsa-miR-106b-5p	TRIM8	829,858	0.9999812841415405	1	1
hsa-miR-125a-5p	NAIF1	318,347	0.9999812841415405	1	1
hsa-miR-135a-5p	ROCK1	3898,3927	0.9999812841415405	1	1
hsa-miR-204-5p	BDNF	1114,1143	0.9999812841415405	1	1
hsa-miR-212-3p	PTCH1	2701,2730	0.9999812841415405	1	1
hsa-miR-30a-5p	BCL11A	1808,1837	0.9999812841415405	1	1
hsa-miR-32-5p	PHLPP2	3007,3036	0.9999812841415405	1	1
hsa-miR-323a-3p	SMAD3	4577,4606	0.9999812841415405	1	1
hsa-miR-100-5p	ZBTB7A	3989,4018	0.999981164932251	1	1
hsa-miR-1181	SOX21	159,188	0.999981164932251	1	1
hsa-miR-125a-5p	HAX1	62,91	0.999981164932251	1	1
hsa-miR-140-5p	HDAC7	142,171	0.999981164932251	1	1
hsa-miR-182-5p	CADM1	1407,1436	0.999981164932251	1	1
hsa-miR-191-5p	IL1A	362,391	0.999981164932251	1	1
hsa-miR-30a-3p	RUNX2	673,702	0.999981164932251	1	1
hsa-miR-101-3p	MCL1	440,469	0.9999810457229614	1	1
hsa-miR-125a-5p	MMP11	353,382	0.9999810457229614	1	1
hsa-miR-181a-5p	SIRT1	41,70	0.9999810457229614	1	1
hsa-miR-302b-3p	HDAC4	3927,3956	0.9999810457229614	1	1
hsa-miR-31-5p	CASR	3935,3964	0.9999810457229614	1	1
hsa-miR-130b-3p	SAV1	755,784	0.9999809265136719	1	1
hsa-miR-181a-5p	CTNNB1	997,1026	0.9999809265136719	1	1
hsa-miR-181a-5p	RALA	1527,1556	0.9999809265136719	1	1
hsa-miR-200c-3p	CRKL	3706,3735	0.9999809265136719	1	1
hsa-miR-27a-3p	FSTL1	1534,1563	0.9999809265136719	1	1
hsa-miR-34a-5p	L1CAM	614,643	0.9999809265136719	1	1
hsa-miR-455-3p	ZEB1	714,743	0.9999809265136719	1	1
hsa-miR-485-5p	FZD7	9,38	0.9999809265136719	1	1
hsa-miR-106a-5p	CYP19A1	805,834	0.9999808073043823	1	1
hsa-miR-122-5p	NOD2	216,245	0.9999808073043823	1	1
hsa-miR-191-5p	TMC7	32,61	0.9999808073043823	1	1
hsa-miR-221-3p	CREBZF	2857,2886	0.9999808073043823	1	1
hsa-miR-30d-5p	RUNX2	3614,3643	0.9999808073043823	1	1
hsa-miR-199a-5p	ERBB2	622,651	0.9999806880950928	1	1
hsa-miR-34b-3p	USP22	695,724	0.9999806880950928	1	1
hsa-miR-100-5p	ZNF215	1103,1132	0.9999805688858032	1	1
hsa-miR-19a-3p	ALOX5	219,248	0.9999805688858032	1	1
hsa-miR-19a-3p	BACH1	2278,2307	0.9999805688858032	1	0
hsa-miR-24-3p	SH3PXD2A	6967,6996	0.9999805688858032	1	1
hsa-miR-551a	PTP4A3	469,498	0.9999805688858032	1	1
hsa-miR-92b-3p	ITGAV	3057,3086	0.9999805688858032	1	1
hsa-miR-1271-5p	CCNG1	1042,1071	0.9999804496765137	1	1
hsa-miR-148a-5p	GAS1	448,477	0.9999804496765137	1	1
hsa-miR-15a-5p	FOXO1	1113,1142	0.9999804496765137	1	1
hsa-miR-200c-3p	ERBIN	2372,2401	0.9999804496765137	1	1
hsa-miR-205-5p	SMAD4	3815,3844	0.9999804496765137	1	1
hsa-miR-214-3p	SRGAP1	2741,2770	0.9999804496765137	1	1
hsa-miR-29b-3p	HMGA2	2053,2082	0.9999804496765137	1	1
hsa-miR-125b-5p	ERBB2	362,391	0.9999803304672241	1	1
hsa-miR-1270	FXN	5743,5772	0.9999803304672241	1	1
hsa-miR-29b-3p	NCOA3	2292,2321	0.9999803304672241	1	1
hsa-miR-9-5p	CREB1	2207,2236	0.9999803304672241	1	1
hsa-miR-214-3p	PIM1	1123,1152	0.9999802112579346	1	1
hsa-miR-221-3p	BMF	805,834	0.9999802112579346	1	1
hsa-miR-376c-3p	ACVR1C	2832,2861	0.9999802112579346	1	1
hsa-miR-491-5p	CAPNS1	412,441	0.9999802112579346	1	1
hsa-miR-92a-3p	MYCBP2	380,409	0.9999802112579346	1	1
hsa-miR-125b-5p	CDH5	214,243	0.999980092048645	1	1
hsa-miR-127-3p	PRDM16	2755,2784	0.999980092048645	1	1
hsa-miR-132-3p	SOX6	255,284	0.999980092048645	1	1
hsa-miR-150-5p	BIRC5	1899,1928	0.999980092048645	1	1
hsa-miR-328-3p	PTPRJ	2644,2673	0.999980092048645	1	1
hsa-miR-483-3p	SRFBP1	1248,1277	0.999980092048645	1	1
hsa-miR-630	IGF1R	250,279	0.999980092048645	1	1
hsa-miR-766-3p	BAX	646,675	0.999980092048645	1	1
hsa-miR-122-5p	HMOX1	166,195	0.9999799728393555	1	1
hsa-miR-125a-5p	EGFR	3577,3606	0.9999799728393555	1	1
hsa-miR-128-3p	RELN	134,163	0.9999799728393555	1	1
hsa-miR-132-3p	TJAP1	641,670	0.9999799728393555	1	1
hsa-miR-20a-5p	SMAD4	1335,1364	0.9999799728393555	1	1
hsa-miR-105-5p	CDK6	8491,8520	0.9999798536300659	1	1
hsa-miR-125b-5p	BAK1	1117,1146	0.9999798536300659	1	1
hsa-miR-141-3p	ZEB1	1751,1780	0.9999798536300659	1	1
hsa-miR-20b-5p	CDKN1A	1126,1155	0.9999798536300659	1	1
hsa-miR-377-3p	PAK1	839,868	0.9999798536300659	1	1
hsa-miR-513c-5p	GNG13	285,314	0.9999798536300659	1	1
hsa-miR-146b-5p	CDKN1A	48,77	0.9999797344207764	1	1
hsa-miR-200a-3p	DLC1	1445,1474	0.9999797344207764	1	1
hsa-miR-522-5p	BCL2L1	554,583	0.9999797344207764	1	0
hsa-miR-95-3p	CELF2	1527,1556	0.9999797344207764	1	1
hsa-miR-125b-5p	SEMA4C	455,484	0.9999796152114868	1	1
hsa-miR-200c-3p	DNAJC3	3058,3087	0.9999796152114868	1	1
hsa-miR-202-3p	PDCD4	1056,1085	0.9999796152114868	1	1
hsa-miR-204-5p	FZD1	1497,1526	0.9999796152114868	1	1
hsa-miR-27a-3p	MAPK14	2449,2478	0.9999796152114868	1	1
hsa-miR-500a-5p	CYLD	4976,5005	0.9999796152114868	1	1
hsa-miR-509-3p	NTRK3	9555,9584	0.9999796152114868	1	1
hsa-miR-7-5p	RELA	361,390	0.9999796152114868	1	1
hsa-miR-141-3p	ZEB2	753,782	0.9999794960021973	1	1
hsa-miR-150-5p	COL4A4	1070,1099	0.9999794960021973	1	1
